Subj,ShapeNameC,ShapeColorC,Condition,Trial,TrialBin,ResponseTime,bodyShape,Response,Correct,totalCorrect,NoticedColorStr,NoticedColorC
189,0.5,0.5,1,218,6,501,2,2,1,236,noticers,0.5
189,0.5,0.5,1,219,6,581,2,2,1,236,noticers,0.5
189,0.5,0.5,1,220,6,499,2,2,1,236,noticers,0.5
189,0.5,0.5,1,221,6,484,1,1,1,236,noticers,0.5
189,0.5,0.5,1,222,6,501,2,2,1,236,noticers,0.5
189,0.5,0.5,1,223,6,517,1,1,1,236,noticers,0.5
189,0.5,0.5,1,224,6,515,1,1,1,236,noticers,0.5
189,0.5,0.5,1,225,6,548,2,2,1,236,noticers,0.5
189,0.5,0.5,1,226,6,418,1,1,1,236,noticers,0.5
189,0.5,0.5,1,227,6,550,1,1,1,236,noticers,0.5
189,0.5,0.5,1,228,6,436,2,2,1,236,noticers,0.5
189,0.5,0.5,1,229,6,551,2,2,1,236,noticers,0.5
189,0.5,0.5,1,230,6,453,2,2,1,236,noticers,0.5
189,0.5,0.5,1,231,6,567,2,2,1,236,noticers,0.5
189,0.5,0.5,1,232,6,612,1,1,1,236,noticers,0.5
189,0.5,0.5,1,233,6,800,1,1,1,236,noticers,0.5
189,0.5,0.5,1,234,6,452,1,1,1,236,noticers,0.5
189,0.5,0.5,1,235,6,390,2,2,1,236,noticers,0.5
189,0.5,0.5,1,236,6,683,2,2,1,236,noticers,0.5
189,0.5,0.5,1,237,6,724,1,1,1,236,noticers,0.5
189,0.5,0.5,1,238,6,602,2,2,1,236,noticers,0.5
189,0.5,0.5,1,239,6,550,2,2,1,236,noticers,0.5
189,0.5,0.5,1,240,6,533,1,1,1,236,noticers,0.5
190,0.5,-0.5,2,1,1,2982,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,2,1,2679,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,3,1,659,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,4,1,1824,2,1,0,227,noticers,0.5
190,0.5,-0.5,2,5,1,1007,2,1,0,227,noticers,0.5
190,0.5,-0.5,2,6,1,2351,2,1,0,227,noticers,0.5
190,0.5,-0.5,2,7,1,2200,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,8,1,1415,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,9,1,4790,1,2,0,227,noticers,0.5
190,0.5,-0.5,2,10,1,1823,2,1,0,227,noticers,0.5
190,0.5,-0.5,2,11,1,910,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,12,1,2273,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,13,1,717,1,2,0,227,noticers,0.5
190,0.5,-0.5,2,14,1,808,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,15,1,1039,1,2,0,227,noticers,0.5
190,0.5,-0.5,2,16,1,1197,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,17,1,1429,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,18,1,3123,1,2,0,227,noticers,0.5
190,0.5,-0.5,2,19,1,1279,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,20,1,1011,1,2,0,227,noticers,0.5
190,0.5,-0.5,2,21,1,883,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,22,1,743,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,23,1,1441,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,24,1,1071,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,25,1,1691,2,1,0,227,noticers,0.5
190,0.5,-0.5,2,26,1,1007,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,27,1,1311,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,28,1,1954,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,29,1,1692,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,30,1,575,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,31,1,832,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,32,1,774,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,33,1,831,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,34,1,1142,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,35,1,1744,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,36,1,2305,1,2,0,227,noticers,0.5
190,0.5,-0.5,2,37,1,813,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,38,1,836,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,39,1,3626,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,40,1,738,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,41,2,2311,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,42,2,771,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,43,2,684,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,44,2,3704,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,45,2,476,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,46,2,863,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,47,2,629,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,48,2,819,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,49,2,874,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,50,2,1951,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,51,2,745,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,52,2,1538,2,1,0,227,noticers,0.5
190,0.5,-0.5,2,53,2,988,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,54,2,748,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,55,2,598,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,56,2,502,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,57,2,841,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,58,2,943,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,59,2,848,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,60,2,966,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,61,2,567,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,62,2,471,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,63,2,556,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,64,2,3149,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,65,2,1078,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,66,2,547,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,67,2,581,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,68,2,550,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,69,2,503,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,70,2,874,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,71,2,2575,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,72,2,991,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,73,2,879,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,74,2,1284,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,75,2,536,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,76,2,554,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,77,2,716,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,78,2,470,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,79,2,507,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,80,2,574,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,81,3,817,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,82,3,695,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,83,3,563,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,84,3,2420,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,85,3,571,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,86,3,811,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,87,3,499,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,88,3,551,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,89,3,584,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,90,3,647,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,91,3,581,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,92,3,470,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,93,3,827,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,94,3,865,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,95,3,647,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,96,3,773,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,97,3,653,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,98,3,490,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,99,3,558,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,100,3,1215,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,101,3,1047,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,102,3,757,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,103,3,526,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,104,3,560,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,105,3,801,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,106,3,1033,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,107,3,679,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,108,3,739,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,109,3,717,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,110,3,712,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,111,3,1139,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,112,3,653,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,113,3,1354,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,114,3,700,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,115,3,551,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,116,3,504,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,117,3,492,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,118,3,463,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,119,3,564,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,120,3,661,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,121,4,1038,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,122,4,748,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,123,4,1286,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,124,4,1065,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,125,4,2806,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,126,4,1070,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,127,4,747,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,128,4,661,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,129,4,1010,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,130,4,609,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,131,4,560,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,132,4,641,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,133,4,703,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,134,4,635,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,135,4,793,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,136,4,704,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,137,4,459,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,138,4,1648,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,139,4,2406,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,140,4,1134,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,141,4,2424,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,142,4,654,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,143,4,443,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,144,4,993,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,145,4,609,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,146,4,497,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,147,4,421,1,2,0,227,noticers,0.5
190,0.5,-0.5,2,148,4,635,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,149,4,840,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,150,4,622,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,151,4,685,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,152,4,553,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,153,4,763,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,154,4,1028,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,155,4,723,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,156,4,828,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,157,4,755,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,158,4,605,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,159,4,556,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,160,4,445,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,161,5,1049,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,162,5,630,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,163,5,565,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,164,5,470,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,165,5,523,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,166,5,638,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,167,5,524,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,168,5,798,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,169,5,2037,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,170,5,1916,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,171,5,519,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,172,5,537,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,173,5,587,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,174,5,635,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,175,5,536,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,176,5,506,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,177,5,814,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,178,5,773,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,179,5,686,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,180,5,506,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,181,5,1085,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,182,5,600,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,183,5,504,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,184,5,875,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,185,5,944,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,186,5,594,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,187,5,578,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,188,5,643,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,189,5,592,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,190,5,800,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,191,5,599,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,192,5,614,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,193,5,662,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,194,5,723,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,195,5,558,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,196,5,494,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,197,5,610,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,198,5,610,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,199,5,529,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,200,5,612,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,201,6,781,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,202,6,1221,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,203,6,651,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,204,6,729,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,205,6,531,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,206,6,742,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,207,6,1264,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,208,6,534,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,209,6,631,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,210,6,677,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,211,6,1170,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,212,6,555,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,213,6,652,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,214,6,570,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,215,6,2841,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,216,6,1264,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,217,6,1669,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,218,6,522,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,219,6,717,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,220,6,535,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,221,6,808,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,222,6,592,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,223,6,448,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,224,6,566,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,225,6,567,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,226,6,599,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,227,6,1351,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,228,6,1047,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,229,6,1253,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,230,6,571,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,231,6,635,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,232,6,649,1,1,1,227,noticers,0.5
190,0.5,-0.5,2,233,6,583,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,234,6,935,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,235,6,712,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,236,6,483,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,237,6,631,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,238,6,710,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,239,6,1713,2,2,1,227,noticers,0.5
190,0.5,-0.5,2,240,6,757,1,1,1,227,noticers,0.5
191,-0.5,0.5,3,1,1,4744,1,1,0,237,non-noticers,-0.5
191,-0.5,0.5,3,2,1,3851,1,1,0,237,non-noticers,-0.5
191,-0.5,0.5,3,3,1,2483,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,4,1,1299,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,5,1,980,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,6,1,1904,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,7,1,2423,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,8,1,1817,2,2,0,237,non-noticers,-0.5
191,-0.5,0.5,3,9,1,2964,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,10,1,1616,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,11,1,1107,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,12,1,650,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,13,1,724,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,14,1,828,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,15,1,687,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,16,1,600,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,17,1,499,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,18,1,787,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,19,1,616,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,20,1,420,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,21,1,664,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,22,1,530,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,23,1,865,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,24,1,579,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,25,1,832,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,26,1,1075,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,27,1,748,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,28,1,867,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,29,1,756,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,30,1,1434,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,31,1,643,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,32,1,702,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,33,1,1254,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,34,1,823,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,35,1,1051,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,36,1,1156,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,37,1,905,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,38,1,4137,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,39,1,1157,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,40,1,587,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,41,2,1109,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,42,2,668,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,43,2,773,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,44,2,522,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,45,2,1178,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,46,2,527,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,47,2,511,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,48,2,511,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,49,2,1006,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,50,2,714,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,51,2,562,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,52,2,2112,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,53,2,1119,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,54,2,870,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,55,2,854,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,56,2,520,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,57,2,600,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,58,2,580,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,59,2,1073,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,60,2,906,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,61,2,778,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,62,2,767,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,63,2,804,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,64,2,536,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,65,2,663,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,66,2,737,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,67,2,695,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,68,2,687,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,69,2,1048,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,70,2,834,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,71,2,901,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,72,2,949,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,73,2,787,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,74,2,3399,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,75,2,802,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,76,2,710,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,77,2,1086,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,78,2,902,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,79,2,726,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,80,2,653,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,81,3,802,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,82,3,742,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,83,3,605,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,84,3,649,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,85,3,516,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,86,3,532,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,87,3,562,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,88,3,608,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,89,3,589,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,90,3,505,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,91,3,474,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,92,3,571,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,93,3,697,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,94,3,1712,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,95,3,640,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,96,3,586,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,97,3,567,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,98,3,517,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,99,3,964,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,100,3,674,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,101,3,634,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,102,3,517,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,103,3,613,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,104,3,513,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,105,3,609,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,106,3,541,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,107,3,1100,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,108,3,627,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,109,3,655,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,110,3,713,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,111,3,641,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,112,3,796,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,113,3,560,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,114,3,686,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,115,3,534,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,116,3,597,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,117,3,562,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,118,3,496,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,119,3,497,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,120,3,418,1,2,1,237,non-noticers,-0.5
191,-0.5,0.5,3,121,4,702,2,1,1,237,non-noticers,-0.5
191,-0.5,0.5,3,122,4,790,2,1,1,237,non-noticers,-0.5
