Subj,Ratings,ColorID,ColorProtoF,ProtoStr,ProtoC,Name,NameC,ColorWarmnessC,FreqInFreqStr,FreqInFreqC,Freq,TypicalityStr,TypicalityC,NoticedColorStr,NoticedColorC,ExposureStr,ExposureC,deltaE
16837,1,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
17288,0.7825,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
12166,0.92125,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
12773,0.6875,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
15562,0.15,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
11826,0.70875,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
18165,0.95,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
19453,1,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
10897,0.68,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
13702,0.895,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
14155,0.705,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
18215,0.48375,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
14332,0.10125,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
14085,0.75625,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
10656,1,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11343,0.88625,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
13545,0.93625,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11514,0.7325,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
18671,0.39125,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
14326,0.80125,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
14332,0.74875,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
18612,0.15875,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
19111,0,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
19220,0.4275,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
13316,0.835,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11771,1,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
16304,0.18375,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
11548,0.2425,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
19632,0.25,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
15524,0.87625,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
12364,0.99625,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
15738,0.6075,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
16970,0.24625,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
19954,0.3125,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
16379,0.8225,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
10897,0.31125,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
17096,0.1325,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
10988,0.555,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
19050,0.74875,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
16894,0.94125,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11988,1,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
13382,0.7225,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
19668,0.8175,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
16970,0.6525,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
17433,1,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
11514,0.73625,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11548,0.78875,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11586,0.74125,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11640,0.4625,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11657,0.6975,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
17817,0.22,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
17551,0.71625,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
11798,1,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
14244,0.995,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11327,0.72875,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
15396,0.375,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
18514,0.775,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
11988,0.00625,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
18396,0.1675,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
12166,0.74875,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
12364,0.00125,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
19059,0.31875,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
18491,0.88375,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
18502,0.85625,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11056,0.73375,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11712,0.84375,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
15378,0.49375,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
12852,0.64,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
13316,0.245,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
13364,0.56375,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
13376,0.93,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
13382,0.16,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
13420,0.155,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
19593,0.74125,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
13545,0.2025,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
13702,0.06125,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
16739,0.13125,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
10420,0.74375,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
19791,1,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
19847,1,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
19632,0.635,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
16973,0.27375,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
10133,0.5125,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
13500,0.755,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
17939,0.655,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
19954,0.70625,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
10528,0.825,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
10567,0.75125,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
14326,0.62,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
14903,0.45125,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
10811,0.56,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
10889,0.69625,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
14845,0.88375,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
10970,0.43625,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
11498,0.69875,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
15378,0.32,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
18340,0.8375,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
15767,0.67375,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
15838,0.16125,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
15842,0.22125,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
11482,0.605,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
16142,0.79625,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
16242,0.66,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11798,0.64,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
16379,0.32625,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
18476,0.7675,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
12786,0.025,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
16837,0.25125,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
16894,0.14625,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
16386,0.37625,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
16973,0.88375,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
11900,0.66375,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
11917,0.12,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
11938,0.68375,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
12132,0.765,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
17433,0,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
17031,0.65,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
17613,0.9525,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
12549,0.24375,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
17817,0.79625,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
12642,0.79875,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
13376,0.93125,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
17788,0,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
14244,0.99,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
11498,0.65,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
18340,0.315,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
18034,0.11875,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
18396,0.7575,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
18421,0.77,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
18469,0.355,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
18384,0.79875,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
18491,0.5925,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
18502,0.47125,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
13851,0.65625,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
15302,0.63375,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
14018,0.89125,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
11270,0.7625,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
19050,0.2475,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
14160,0.70125,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
14225,0.33,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
18863,0.385,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
19453,1,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
19549,0.66,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
19593,0.39125,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,Seen,0.5,0
19615,1,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
14845,0.7875,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
16739,0.755,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
10420,0.895,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
15396,0.00375,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
15767,0.8675,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
15838,0.425,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
15842,0.8075,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
10656,0,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
16142,0.79125,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
16242,0.76625,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
10528,0.715,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
10567,0.835,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
16113,0.56375,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
10785,0.66625,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
10811,0.46125,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
10889,0.31,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
16386,0.53125,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
10970,0.69375,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
13420,0.85875,Red,P-Red,Proto,0.5,Filk,0.5,0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,Seen,0.5,0
17919,0.37,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
11270,0.6075,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
11327,0.28125,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
11343,0.255,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
11373,0.3175,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
11482,0.44,Red,NP-Red,Non-Proto,-0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
17096,0.8125,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,Seen,0.5,0
17288,0.80125,Red,NP-Red,Non-Proto,-0.5,Filk,0.5,0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,Seen,0.5,0
11771,1,Red,P-Red,Proto,0.5,Slub,-0.5,0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,Seen,0.5,0
